date,metric,label,value
2025-07-08,Provider,Hosting/CDN (Other),9
2025-07-08,Provider,OVHcloud,29
2025-07-08,Provider,Oracle Cloud,2
2025-07-08,Provider,Public ISP (Home/Office),177
2025-07-08,Provider,Scaleway,1
2025-07-09,Clients,Geth,35
2025-07-09,Clients,Nethermind,181
2025-07-09,Clients,OpenEthereum,1
2025-07-09,Clients,Unknown,1
2025-07-09,Clients,besu,7
2025-07-09,Clients,erigon,49
2025-07-09,Clients,reth,1
2025-07-09,Country,,30
2025-07-09,Country,AE,1
2025-07-09,Country,AR,6
2025-07-09,Country,AU,8
2025-07-09,Country,BE,9
2025-07-09,Country,BR,1
2025-07-09,Country,CA,9
2025-07-09,Country,CH,9
2025-07-09,Country,CZ,3
2025-07-09,Country,DE,31
2025-07-09,Country,EE,1
2025-07-09,Country,ES,11
2025-07-09,Country,FI,12
2025-07-09,Country,FR,21
2025-07-09,Country,GB,12
2025-07-09,Country,HK,3
2025-07-09,Country,HU,1
2025-07-09,Country,IE,1
2025-07-09,Country,JP,4
2025-07-09,Country,MX,1
2025-07-09,Country,NG,1
2025-07-09,Country,NL,15
2025-07-09,Country,NZ,1
2025-07-09,Country,PL,1
2025-07-09,Country,PT,1
2025-07-09,Country,RU,2
2025-07-09,Country,SE,1
2025-07-09,Country,SG,8
2025-07-09,Country,SI,2
2025-07-09,Country,TH,1
2025-07-09,Country,TW,1
2025-07-09,Country,UA,2
2025-07-09,Country,US,65
2025-07-09,Platform,ethereum-scraper,1
2025-07-09,Platform,linux-amd64,81
2025-07-09,Platform,linux-arm64,10
2025-07-09,Platform,linux-x64,168
2025-07-09,Platform,linux-x86_64,7
2025-07-09,Platform,windows-amd64,2
2025-07-09,Platform,windows-x64,4
2025-07-09,Platform,x86_64-linux-gnu,1
2025-07-09,Platform,x86_64-unknown-linux-gnu,1
2025-07-09,Provider,,30
2025-07-09,Provider,AWS,3
2025-07-09,Provider,Alibaba Cloud,1
2025-07-09,Provider,Carrier/Transit,4
2025-07-09,Provider,DigitalOcean,1
2025-07-09,Provider,Google,6
2025-07-09,Provider,Hetzner,23
2025-07-09,Provider,Hosting/CDN (Other),6
2025-07-09,Provider,OVHcloud,32
2025-07-09,Provider,Oracle Cloud,5
2025-07-09,Provider,Public ISP (Home/Office),163
2025-07-09,Provider,Scaleway,1
2025-07-10,Clients,Geth,32
2025-07-10,Clients,Nethermind,174
2025-07-10,Clients,OpenEthereum,1
2025-07-10,Clients,besu,7
2025-07-10,Clients,erigon,49
2025-07-10,Clients,reth,1
2025-07-10,Country,,34
2025-07-10,Country,AR,4
2025-07-10,Country,AT,1
2025-07-10,Country,AU,8
2025-07-10,Country,BE,10
2025-07-10,Country,BR,1
2025-07-10,Country,CA,9
2025-07-10,Country,CH,8
2025-07-10,Country,CZ,1
2025-07-10,Country,DE,40
2025-07-10,Country,EC,1
2025-07-10,Country,EE,2
2025-07-10,Country,ES,7
2025-07-10,Country,FI,9
2025-07-10,Country,FR,25
2025-07-10,Country,GB,10
2025-07-10,Country,HK,2
2025-07-10,Country,HU,1
2025-07-10,Country,IE,2
2025-07-10,Country,JP,2
2025-07-10,Country,MX,2
2025-07-10,Country,NG,1
2025-07-10,Country,NL,12
2025-07-10,Country,NO,1
2025-07-10,Country,NZ,1
2025-07-10,Country,PL,2
2025-07-10,Country,RU,3
2025-07-10,Country,SE,1
2025-07-10,Country,SG,4
2025-07-10,Country,SI,1
2025-07-10,Country,TH,1
2025-07-10,Country,TR,1
2025-07-10,Country,TW,1
2025-07-10,Country,UA,2
2025-07-10,Country,US,54
2025-07-10,Platform,linux-amd64,78
2025-07-10,Platform,linux-arm64,9
2025-07-10,Platform,linux-x64,164
2025-07-10,Platform,linux-x86_64,7
2025-07-10,Platform,windows-amd64,2
2025-07-10,Platform,windows-x64,2
2025-07-10,Platform,x86_64-linux-gnu,1
2025-07-10,Platform,x86_64-unknown-linux-gnu,1
2025-07-10,Provider,,34
2025-07-10,Provider,AWS,1
2025-07-10,Provider,Carrier/Transit,3
2025-07-10,Provider,DigitalOcean,1
2025-07-10,Provider,Google,7
2025-07-10,Provider,Hetzner,27
2025-07-10,Provider,Hosting/CDN (Other),5
2025-07-10,Provider,OVHcloud,24
2025-07-10,Provider,Oracle Cloud,3
2025-07-10,Provider,Public ISP (Home/Office),158
2025-07-10,Provider,Scaleway,1
2025-07-11,Clients,Geth,33
2025-07-11,Clients,Nethermind,162
2025-07-11,Clients,OpenEthereum,1
2025-07-11,Clients,besu,7
2025-07-11,Clients,erigon,44
2025-07-11,Clients,reth,2
2025-07-11,Country,,29
2025-07-11,Country,AR,5
2025-07-11,Country,AT,2
2025-07-11,Country,AU,8
2025-07-11,Country,BE,8
2025-07-11,Country,BR,1
2025-07-11,Country,CA,6
2025-07-11,Country,CH,9
2025-07-11,Country,CY,1
2025-07-11,Country,CZ,3
2025-07-11,Country,DE,30
2025-07-11,Country,EC,1
2025-07-11,Country,EE,1
2025-07-11,Country,ES,5
2025-07-11,Country,FI,10
2025-07-11,Country,FR,21
2025-07-11,Country,GB,7
2025-07-11,Country,GI,1
2025-07-11,Country,HK,3
2025-07-11,Country,IE,1
2025-07-11,Country,JP,4
2025-07-11,Country,MX,2
2025-07-11,Country,NG,1
2025-07-11,Country,NL,11
2025-07-11,Country,NO,1
2025-07-11,Country,NZ,1
2025-07-11,Country,PL,1
2025-07-11,Country,RU,2
2025-07-11,Country,SE,1
2025-07-11,Country,SG,6
2025-07-11,Country,SI,3
2025-07-11,Country,TH,1
2025-07-11,Country,TR,1
2025-07-11,Country,TW,1
2025-07-11,Country,US,61
2025-07-11,Platform,linux-amd64,75
2025-07-11,Platform,linux-arm64,9
2025-07-11,Platform,linux-x64,151
2025-07-11,Platform,linux-x86_64,7
2025-07-11,Platform,windows-amd64,1
2025-07-11,Platform,windows-x64,3
2025-07-11,Platform,x86_64-linux-gnu,1
2025-07-11,Platform,x86_64-unknown-linux-gnu,2
2025-07-11,Provider,,29
2025-07-11,Provider,AWS,2
2025-07-11,Provider,Alibaba Cloud,1
2025-07-11,Provider,Carrier/Transit,5
2025-07-11,Provider,DigitalOcean,2
2025-07-11,Provider,Google,6
2025-07-11,Provider,Hetzner,21
2025-07-11,Provider,Hosting/CDN (Other),5
2025-07-11,Provider,OVHcloud,26
2025-07-11,Provider,Oracle Cloud,3
2025-07-11,Provider,Public ISP (Home/Office),148
2025-07-11,Provider,Scaleway,1
2025-07-12,Clients,Geth,32
2025-07-12,Clients,Nethermind,132
2025-07-12,Clients,OpenEthereum,1
2025-07-12,Clients,besu,7
2025-07-12,Clients,erigon,35
2025-07-12,Clients,reth,1
2025-07-12,Country,,28
2025-07-12,Country,AR,2
2025-07-12,Country,AT,3
2025-07-12,Country,AU,6
2025-07-12,Country,BE,7
2025-07-12,Country,BG,1
2025-07-12,Country,BR,1
2025-07-12,Country,CA,4
2025-07-12,Country,CH,7
2025-07-12,Country,CZ,1
2025-07-12,Country,DE,27
2025-07-12,Country,EC,1
2025-07-12,Country,EE,2
2025-07-12,Country,ES,4
2025-07-12,Country,FI,11
2025-07-12,Country,FR,21
2025-07-12,Country,GB,8
2025-07-12,Country,HK,2
2025-07-12,Country,IE,1
2025-07-12,Country,JP,3
2025-07-12,Country,LU,1
2025-07-12,Country,MX,2
2025-07-12,Country,NG,1
2025-07-12,Country,NL,9
2025-07-12,Country,PL,1
2025-07-12,Country,SG,5
2025-07-12,Country,SI,1
2025-07-12,Country,TH,1
2025-07-12,Country,TW,1
2025-07-12,Country,US,46
2025-07-12,Platform,linux-amd64,66
2025-07-12,Platform,linux-arm64,8
2025-07-12,Platform,linux-x64,123
2025-07-12,Platform,linux-x86_64,7
2025-07-12,Platform,windows-amd64,1
2025-07-12,Platform,windows-x64,1
2025-07-12,Platform,x86_64-linux-gnu,1
2025-07-12,Platform,x86_64-unknown-linux-gnu,1
2025-07-12,Provider,,28
2025-07-12,Provider,AWS,1
2025-07-12,Provider,Carrier/Transit,3
2025-07-12,Provider,Google,7
2025-07-12,Provider,Hetzner,21
2025-07-12,Provider,Hosting/CDN (Other),2
2025-07-12,Provider,OVHcloud,28
2025-07-12,Provider,Oracle Cloud,1
2025-07-12,Provider,Public ISP (Home/Office),116
2025-07-12,Provider,Scaleway,1
2025-07-13,Clients,Geth,32
2025-07-13,Clients,Nethermind,147
2025-07-13,Clients,OpenEthereum,1
2025-07-13,Clients,besu,7
2025-07-13,Clients,erigon,35
2025-07-13,Clients,reth,1
2025-07-13,Country,,27
2025-07-13,Country,AR,4
2025-07-13,Country,AT,3
2025-07-13,Country,AU,11
2025-07-13,Country,BE,9
2025-07-13,Country,BG,1
2025-07-13,Country,BR,1
2025-07-13,Country,CA,4
2025-07-13,Country,CH,6
2025-07-13,Country,CZ,3
2025-07-13,Country,DE,27
2025-07-13,Country,EE,1
2025-07-13,Country,ES,3
2025-07-13,Country,FI,11
2025-07-13,Country,FR,19
2025-07-13,Country,GB,8
2025-07-13,Country,HK,2
2025-07-13,Country,HU,1
2025-07-13,Country,IE,1
2025-07-13,Country,JP,2
2025-07-13,Country,MX,2
2025-07-13,Country,NG,1
2025-07-13,Country,NL,15
2025-07-13,Country,NO,2
2025-07-13,Country,NZ,1
2025-07-13,Country,PL,2
2025-07-13,Country,PT,2
2025-07-13,Country,SG,6
2025-07-13,Country,SI,2
2025-07-13,Country,TH,1
2025-07-13,Country,TR,1
2025-07-13,Country,TW,1
2025-07-13,Country,UA,1
2025-07-13,Country,US,42
2025-07-13,Platform,linux-amd64,66
2025-07-13,Platform,linux-arm64,8
2025-07-13,Platform,linux-x64,137
2025-07-13,Platform,linux-x86_64,7
2025-07-13,Platform,windows-amd64,1
2025-07-13,Platform,windows-x64,2
2025-07-13,Platform,x86_64-linux-gnu,1
2025-07-13,Platform,x86_64-unknown-linux-gnu,1
2025-07-13,Provider,,27
2025-07-13,Provider,AWS,2
2025-07-13,Provider,Carrier/Transit,3
2025-07-13,Provider,Google,6
2025-07-13,Provider,Hetzner,22
2025-07-13,Provider,Hosting/CDN (Other),6
2025-07-13,Provider,OVHcloud,25
2025-07-13,Provider,Oracle Cloud,3
2025-07-13,Provider,Public ISP (Home/Office),128
2025-07-13,Provider,Scaleway,1
2025-07-14,Clients,Geth,32
2025-07-14,Clients,Nethermind,168
2025-07-14,Clients,OpenEthereum,1
2025-07-14,Clients,Unknown,1
2025-07-14,Clients,besu,7
2025-07-14,Clients,erigon,40
2025-07-14,Clients,reth,2
2025-07-14,Country,,34
2025-07-14,Country,AR,3
2025-07-14,Country,AT,3
2025-07-14,Country,AU,10
2025-07-14,Country,BE,7
2025-07-14,Country,BR,1
2025-07-14,Country,CA,7
2025-07-14,Country,CH,6
2025-07-14,Country,CZ,4
2025-07-14,Country,DE,32
2025-07-14,Country,DK,1
2025-07-14,Country,EC,1
2025-07-14,Country,EE,1
2025-07-14,Country,ES,4
2025-07-14,Country,FI,8
2025-07-14,Country,FR,19
2025-07-14,Country,GB,10
2025-07-14,Country,GI,1
2025-07-14,Country,HK,2
2025-07-14,Country,HU,1
2025-07-14,Country,IE,1
2025-07-14,Country,JP,3
2025-07-14,Country,LU,1
2025-07-14,Country,MT,1
2025-07-14,Country,MX,1
2025-07-14,Country,NG,1
2025-07-14,Country,NL,12
2025-07-14,Country,NO,1
2025-07-14,Country,NZ,1
2025-07-14,Country,PL,1
2025-07-14,Country,PT,1
2025-07-14,Country,RU,1
2025-07-14,Country,SG,6
2025-07-14,Country,SI,1
2025-07-14,Country,TH,1
2025-07-14,Country,TW,1
2025-07-14,Country,UA,1
2025-07-14,Country,US,61
2025-07-14,Platform,ethereum-scraper,1
2025-07-14,Platform,linux-amd64,70
2025-07-14,Platform,linux-arm64,8
2025-07-14,Platform,linux-x64,160
2025-07-14,Platform,linux-x86_64,7
2025-07-14,Platform,windows-amd64,1
2025-07-14,Platform,windows-x64,1
2025-07-14,Platform,x86_64-linux-gnu,1
2025-07-14,Platform,x86_64-unknown-linux-gnu,2
2025-07-14,Provider,,34
2025-07-14,Provider,AWS,1
2025-07-14,Provider,Carrier/Transit,4
2025-07-14,Provider,Google,6
2025-07-14,Provider,Hetzner,22
2025-07-14,Provider,Hosting/CDN (Other),6
2025-07-14,Provider,OVHcloud,25
2025-07-14,Provider,Oracle Cloud,2
2025-07-14,Provider,Public ISP (Home/Office),150
2025-07-14,Provider,Scaleway,1
2025-07-15,Clients,Geth,32
2025-07-15,Clients,Nethermind,189
2025-07-15,Clients,OpenEthereum,1
2025-07-15,Clients,besu,7
2025-07-15,Clients,erigon,41
2025-07-15,Clients,reth,2
2025-07-15,Country,,30
2025-07-15,Country,AR,4
2025-07-15,Country,AT,4
2025-07-15,Country,AU,8
2025-07-15,Country,BE,9
2025-07-15,Country,BR,1
2025-07-15,Country,CA,7
2025-07-15,Country,CH,7
2025-07-15,Country,CN,1
2025-07-15,Country,CZ,2
2025-07-15,Country,DE,38
2025-07-15,Country,DK,1
2025-07-15,Country,EE,2
2025-07-15,Country,ES,6
2025-07-15,Country,FI,19
2025-07-15,Country,FR,20
2025-07-15,Country,GB,8
2025-07-15,Country,GI,2
2025-07-15,Country,HK,3
2025-07-15,Country,HU,1
2025-07-15,Country,IE,3
2025-07-15,Country,JP,2
2025-07-15,Country,LU,1
2025-07-15,Country,LV,1
2025-07-15,Country,NG,1
2025-07-15,Country,NL,14
2025-07-15,Country,NO,2
2025-07-15,Country,NZ,1
2025-07-15,Country,PL,1
2025-07-15,Country,PT,1
2025-07-15,Country,RU,1
2025-07-15,Country,SG,8
2025-07-15,Country,SI,1
2025-07-15,Country,TH,1
2025-07-15,Country,TW,1
2025-07-15,Country,UA,1
2025-07-15,Country,US,59
2025-07-15,Platform,linux-amd64,68
2025-07-15,Platform,linux-arm64,8
2025-07-15,Platform,linux-x64,182
2025-07-15,Platform,linux-x86_64,7
2025-07-15,Platform,windows-amd64,2
2025-07-15,Platform,windows-x64,2
2025-07-15,Platform,x86_64-linux-gnu,1
2025-07-15,Platform,x86_64-unknown-linux-gnu,2
2025-07-15,Provider,,30
2025-07-15,Provider,AWS,2
2025-07-15,Provider,Akamai,1
2025-07-15,Provider,Alibaba Cloud,1
2025-07-15,Provider,Carrier/Transit,4
2025-07-15,Provider,DigitalOcean,2
2025-07-15,Provider,Google,7
2025-07-15,Provider,Hetzner,36
2025-07-15,Provider,Hosting/CDN (Other),7
2025-07-15,Provider,OVHcloud,26
2025-07-15,Provider,Oracle Cloud,4
2025-07-15,Provider,Public ISP (Home/Office),151
2025-07-15,Provider,Scaleway,1
2025-07-16,Clients,Geth,32
2025-07-16,Clients,Nethermind,183
2025-07-16,Clients,OpenEthereum,1
2025-07-16,Clients,besu,7
2025-07-16,Clients,erigon,63
2025-07-16,Clients,reth,1
2025-07-16,Country,,33
2025-07-16,Country,AE,1
2025-07-16,Country,AR,4
2025-07-16,Country,AT,3
2025-07-16,Country,AU,9
2025-07-16,Country,BE,7
2025-07-16,Country,BR,1
2025-07-16,Country,CA,10
2025-07-16,Country,CH,9
2025-07-16,Country,CZ,5
2025-07-16,Country,DE,39
2025-07-16,Country,DK,1
2025-07-16,Country,EC,1
2025-07-16,Country,EE,1
2025-07-16,Country,ES,8
2025-07-16,Country,FI,17
2025-07-16,Country,FR,22
2025-07-16,Country,GB,10
2025-07-16,Country,HK,3
2025-07-16,Country,HU,1
2025-07-16,Country,IE,1
2025-07-16,Country,JP,3
2025-07-16,Country,MX,1
2025-07-16,Country,NG,1
2025-07-16,Country,NL,13
2025-07-16,Country,NO,2
2025-07-16,Country,NZ,1
2025-07-16,Country,PL,2
2025-07-16,Country,PT,2
2025-07-16,Country,RU,1
2025-07-16,Country,SG,6
2025-07-16,Country,SI,2
2025-07-16,Country,TH,1
2025-07-16,Country,TR,1
2025-07-16,Country,TW,1
2025-07-16,Country,UA,2
2025-07-16,Country,US,62
2025-07-16,Platform,linux-amd64,90
2025-07-16,Platform,linux-arm64,10
2025-07-16,Platform,linux-x64,175
2025-07-16,Platform,linux-x86_64,7
2025-07-16,Platform,windows-amd64,2
2025-07-16,Platform,windows-x64,1
2025-07-16,Platform,x86_64-linux-gnu,1
2025-07-16,Platform,x86_64-unknown-linux-gnu,1
2025-07-16,Provider,,33
2025-07-16,Provider,AWS,2
2025-07-16,Provider,Alibaba Cloud,1
2025-07-16,Provider,Carrier/Transit,4
2025-07-16,Provider,DigitalOcean,2
2025-07-16,Provider,Google,6
2025-07-16,Provider,Hetzner,31
2025-07-16,Provider,Hosting/CDN (Other),5
2025-07-16,Provider,OVHcloud,28
2025-07-16,Provider,Oracle Cloud,2
2025-07-16,Provider,Public ISP (Home/Office),172
2025-07-16,Provider,Scaleway,1
2025-07-17,Clients,Geth,31
2025-07-17,Clients,Nethermind,199
2025-07-17,Clients,OpenEthereum,1
2025-07-17,Clients,Unknown,1
2025-07-17,Clients,besu,7
2025-07-17,Clients,erigon,55
2025-07-17,Clients,reth,2
2025-07-17,Country,,31
2025-07-17,Country,AE,1
2025-07-17,Country,AR,5
2025-07-17,Country,AT,2
2025-07-17,Country,AU,8
2025-07-17,Country,BE,10
2025-07-17,Country,BG,1
2025-07-17,Country,CA,8
2025-07-17,Country,CH,10
2025-07-17,Country,CZ,4
2025-07-17,Country,DE,35
2025-07-17,Country,DK,1
2025-07-17,Country,EC,1
2025-07-17,Country,EE,3
2025-07-17,Country,ES,5
2025-07-17,Country,FI,13
2025-07-17,Country,FR,30
2025-07-17,Country,GB,11
2025-07-17,Country,HK,3
2025-07-17,Country,HU,1
2025-07-17,Country,IE,1
2025-07-17,Country,JP,2
2025-07-17,Country,KR,1
2025-07-17,Country,LU,1
2025-07-17,Country,LV,1
2025-07-17,Country,MX,1
2025-07-17,Country,NG,1
2025-07-17,Country,NL,17
2025-07-17,Country,NO,3
2025-07-17,Country,PL,1
2025-07-17,Country,PT,3
2025-07-17,Country,RO,1
2025-07-17,Country,RU,3
2025-07-17,Country,SE,1
2025-07-17,Country,SG,7
2025-07-17,Country,SI,1
2025-07-17,Country,TH,1
2025-07-17,Country,TR,1
2025-07-17,Country,TW,1
2025-07-17,Country,UA,1
2025-07-17,Country,US,64
2025-07-17,Platform,ethereum-scraper,1
2025-07-17,Platform,linux-amd64,81
2025-07-17,Platform,linux-arm64,9
2025-07-17,Platform,linux-x64,192
2025-07-17,Platform,linux-x86_64,7
2025-07-17,Platform,windows-amd64,2
2025-07-17,Platform,windows-x64,1
2025-07-17,Platform,x86_64-linux-gnu,1
2025-07-17,Platform,x86_64-unknown-linux-gnu,2
2025-07-17,Provider,,31
2025-07-17,Provider,AWS,1
2025-07-17,Provider,Alibaba Cloud,1
2025-07-17,Provider,Carrier/Transit,4
2025-07-17,Provider,DigitalOcean,1
2025-07-17,Provider,Google,7
2025-07-17,Provider,Hetzner,29
2025-07-17,Provider,Hosting/CDN (Other),7
2025-07-17,Provider,OVHcloud,27
2025-07-17,Provider,Oracle Cloud,3
2025-07-17,Provider,Public ISP (Home/Office),184
2025-07-17,Provider,Scaleway,1
2025-07-18,Clients,Geth,32
2025-07-18,Clients,Nethermind,178
2025-07-18,Clients,OpenEthereum,1
2025-07-18,Clients,besu,7
2025-07-18,Clients,erigon,39
2025-07-18,Clients,reth,1
2025-07-18,Country,,25
2025-07-18,Country,AE,1
2025-07-18,Country,AR,5
2025-07-18,Country,AT,3
2025-07-18,Country,AU,8
2025-07-18,Country,BE,10
2025-07-18,Country,CA,7
2025-07-18,Country,CH,6
2025-07-18,Country,CZ,2
2025-07-18,Country,DE,35
2025-07-18,Country,DK,1
2025-07-18,Country,EC,1
2025-07-18,Country,EE,2
2025-07-18,Country,ES,7
2025-07-18,Country,FI,12
2025-07-18,Country,FR,25
2025-07-18,Country,GB,7
2025-07-18,Country,HK,3
2025-07-18,Country,HU,1
2025-07-18,Country,IE,2
2025-07-18,Country,JP,3
2025-07-18,Country,MX,1
2025-07-18,Country,NG,1
2025-07-18,Country,NL,14
2025-07-18,Country,NZ,1
2025-07-18,Country,PL,1
2025-07-18,Country,PT,4
2025-07-18,Country,RO,1
2025-07-18,Country,RU,3
2025-07-18,Country,SG,6
2025-07-18,Country,SI,2
2025-07-18,Country,TH,1
2025-07-18,Country,TR,1
2025-07-18,Country,TW,1
2025-07-18,Country,UA,2
2025-07-18,Country,US,53
2025-07-18,Platform,linux-amd64,65
2025-07-18,Platform,linux-arm64,10
2025-07-18,Platform,linux-x64,169
2025-07-18,Platform,linux-x86_64,7
2025-07-18,Platform,windows-amd64,2
2025-07-18,Platform,windows-x64,3
2025-07-18,Platform,x86_64-linux-gnu,1
2025-07-18,Platform,x86_64-unknown-linux-gnu,1
2025-07-18,Provider,,25
2025-07-18,Provider,AWS,2
2025-07-18,Provider,Alibaba Cloud,1
2025-07-18,Provider,Carrier/Transit,4
2025-07-18,Provider,Google,6
2025-07-18,Provider,Hetzner,27
2025-07-18,Provider,Hosting/CDN (Other),6
2025-07-18,Provider,OVHcloud,26
2025-07-18,Provider,Oracle Cloud,3
2025-07-18,Provider,Public ISP (Home/Office),157
2025-07-18,Provider,Scaleway,1
2025-07-19,Clients,Geth,32
2025-07-19,Clients,Nethermind,186
2025-07-19,Clients,OpenEthereum,1
2025-07-19,Clients,besu,7
2025-07-19,Clients,erigon,44
2025-07-19,Clients,reth,1
2025-07-19,Country,,27
2025-07-19,Country,AR,4
2025-07-19,Country,AT,2
2025-07-19,Country,AU,8
2025-07-19,Country,BE,12
2025-07-19,Country,CA,9
2025-07-19,Country,CH,7
2025-07-19,Country,CZ,3
2025-07-19,Country,DE,38
2025-07-19,Country,EC,1
2025-07-19,Country,EE,2
2025-07-19,Country,ES,7
2025-07-19,Country,FI,11
2025-07-19,Country,FR,22
2025-07-19,Country,GB,8
2025-07-19,Country,GI,1
2025-07-19,Country,HK,2
2025-07-19,Country,HU,1
2025-07-19,Country,IE,1
2025-07-19,Country,JP,3
2025-07-19,Country,LT,1
2025-07-19,Country,LV,1
2025-07-19,Country,MX,1
2025-07-19,Country,NG,1
2025-07-19,Country,NL,14
2025-07-19,Country,NO,1
2025-07-19,Country,NZ,1
2025-07-19,Country,PL,2
2025-07-19,Country,PT,1
2025-07-19,Country,RU,4
2025-07-19,Country,SE,1
2025-07-19,Country,SG,8
2025-07-19,Country,SI,2
2025-07-19,Country,TH,1
2025-07-19,Country,TW,1
2025-07-19,Country,UA,1
2025-07-19,Country,US,61
2025-07-19,Platform,linux-amd64,72
2025-07-19,Platform,linux-arm64,7
2025-07-19,Platform,linux-x64,179
2025-07-19,Platform,linux-x86_64,7
2025-07-19,Platform,windows-amd64,2
2025-07-19,Platform,windows-x64,2
2025-07-19,Platform,x86_64-linux-gnu,1
2025-07-19,Platform,x86_64-unknown-linux-gnu,1
2025-07-19,Provider,,27
2025-07-19,Provider,AWS,1
2025-07-19,Provider,Carrier/Transit,6
2025-07-19,Provider,DigitalOcean,1
2025-07-19,Provider,Google,8
2025-07-19,Provider,Hetzner,24
2025-07-19,Provider,Hosting/CDN (Other),4
2025-07-19,Provider,OVHcloud,27
2025-07-19,Provider,Oracle Cloud,3
2025-07-19,Provider,Public ISP (Home/Office),169
2025-07-19,Provider,Scaleway,1
2025-07-20,Clients,Geth,28
2025-07-20,Clients,Nethermind,157
2025-07-20,Clients,OpenEthereum,1
2025-07-20,Clients,besu,7
2025-07-20,Clients,erigon,40
2025-07-20,Clients,reth,1
2025-07-20,Country,,29
2025-07-20,Country,AR,6
2025-07-20,Country,AT,2
2025-07-20,Country,AU,9
2025-07-20,Country,BE,8
2025-07-20,Country,CA,4
2025-07-20,Country,CH,7
2025-07-20,Country,CZ,1
2025-07-20,Country,DE,29
2025-07-20,Country,DK,2
2025-07-20,Country,EC,1
2025-07-20,Country,EE,1
2025-07-20,Country,ES,7
2025-07-20,Country,FI,6
2025-07-20,Country,FR,20
2025-07-20,Country,GB,8
2025-07-20,Country,GI,1
2025-07-20,Country,HK,3
2025-07-20,Country,HU,1
2025-07-20,Country,IE,1
2025-07-20,Country,JP,4
2025-07-20,Country,LU,1
2025-07-20,Country,MX,1
2025-07-20,Country,NG,1
2025-07-20,Country,NL,15
2025-07-20,Country,NO,1
2025-07-20,Country,NZ,1
2025-07-20,Country,PL,1
2025-07-20,Country,PT,2
2025-07-20,Country,RU,2
2025-07-20,Country,SE,1
2025-07-20,Country,SG,5
2025-07-20,Country,SI,1
2025-07-20,Country,TH,1
2025-07-20,Country,TR,1
2025-07-20,Country,TW,1
2025-07-20,Country,UA,1
2025-07-20,Country,US,48
2025-07-20,Platform,linux-amd64,64
2025-07-20,Platform,linux-arm64,7
2025-07-20,Platform,linux-x64,150
2025-07-20,Platform,linux-x86_64,7
2025-07-20,Platform,windows-amd64,2
2025-07-20,Platform,windows-x64,2
2025-07-20,Platform,x86_64-linux-gnu,1
2025-07-20,Platform,x86_64-unknown-linux-gnu,1
2025-07-20,Provider,,29
2025-07-20,Provider,AWS,1
2025-07-20,Provider,Alibaba Cloud,1
2025-07-20,Provider,Carrier/Transit,3
2025-07-20,Provider,DigitalOcean,2
2025-07-20,Provider,Google,7
2025-07-20,Provider,Hetzner,18
2025-07-20,Provider,Hosting/CDN (Other),4
2025-07-20,Provider,OVHcloud,23
2025-07-20,Provider,Oracle Cloud,3
2025-07-20,Provider,Public ISP (Home/Office),142
2025-07-20,Provider,Scaleway,1
2025-07-21,Clients,Geth,28
2025-07-21,Clients,Nethermind,163
2025-07-21,Clients,OpenEthereum,1
2025-07-21,Clients,Unknown,2
2025-07-21,Clients,besu,7
2025-07-21,Clients,erigon,43
2025-07-21,Clients,reth,1
2025-07-21,Country,,32
2025-07-21,Country,AR,5
2025-07-21,Country,AT,1
2025-07-21,Country,AU,9
2025-07-21,Country,BE,9
2025-07-21,Country,CA,5
2025-07-21,Country,CH,9
2025-07-21,Country,CZ,2
2025-07-21,Country,DE,27
2025-07-21,Country,EC,1
2025-07-21,Country,EE,2
2025-07-21,Country,ES,7
2025-07-21,Country,FI,11
2025-07-21,Country,FR,20
2025-07-21,Country,GB,10
2025-07-21,Country,GI,1
2025-07-21,Country,HK,3
2025-07-21,Country,HU,1
2025-07-21,Country,IE,1
2025-07-21,Country,JP,3
2025-07-21,Country,LU,1
2025-07-21,Country,MX,1
2025-07-21,Country,NG,1
2025-07-21,Country,NL,14
2025-07-21,Country,NO,1
2025-07-21,Country,NZ,1
2025-07-21,Country,PL,2
2025-07-21,Country,PT,2
2025-07-21,Country,RO,1
